ANO;ESTADO;CODIGO IBGE;Municipios;Vendas
2018;Parana;4115507;MARUMBI;163878
2018;Parana;4115606;MATELANDIA;3463137
2018;Parana;4115705;MATINHOS;7371065
2018;Parana;4115739;MATO RICO;125000
2018;Parana;4115754;MAUA DA SERRA;1568400
2018;Parana;4115804;MEDIANEIRA;11260262
2018;Parana;4115853;MERCEDES;995000
2018;Parana;4115903;MIRADOR;138000
2018;Parana;4116000;MIRASELVA;181000
2018;Parana;4116059;MISSAL;2500136
2018;Parana;4116109;MOREIRA SALES;1135418
2018;Parana;4116208;MORRETES;2959010
2018;Parana;4116307;MUNHOZ DE MELO;106000
2018;Parana;4116406;NOSSA SENHORA DAS GRACAS;595500
2018;Parana;4116604;NOVA AMERICA DA COLINA;275000
2018;Parana;4116703;NOVA AURORA;1857949
2018;Parana;4116802;NOVA CANTU;741814
2018;Parana;4116901;NOVA ESPERANCA;4673418
2018;Parana;4116950;NOVA ESPERANCA DO SUDOESTE;949000
2018;Parana;4117008;NOVA FATIMA;1149000
2018;Parana;4117057;NOVA LARANJEIRAS;1488000
2018;Parana;4117107;NOVA LONDRINA;2307677
2018;Parana;4117206;NOVA OLIMPIA;1257809
2018;Parana;4117255;NOVA PRATA DO IGUACU;2008598
2018;Parana;4117214;NOVA SANTA BARBARA;559000
2018;Parana;4117222;NOVA SANTA ROSA;1606596
2018;Parana;4117271;NOVA TEBAS;778650
2018;Parana;4117297;NOVO ITACOLOMI;291500
2018;Parana;4117305;ORTIGUEIRA;4212101
2018;Parana;4117404;OURIZONA;23000
2018;Parana;4117453;OURO VERDE DO OESTE;1549628
2018;Parana;4117503;PAICANDU;5988850
2018;Parana;4117602;PALMAS;10397734
2018;Parana;4117701;PALMEIRA;9770544
2018;Parana;4117800;PALMITAL;2206946
2018;Parana;4117909;PALOTINA;7020384
2018;Parana;4118006;PARAISO DO NORTE;1450500
2018;Parana;4118105;PARANACITY;1378329
2018;Parana;4118204;PARANAGUA;29444175
2018;Parana;4118303;PARANAPOEMA;280000
2018;Parana;4118402;PARANAVAI;16592304
2018;Parana;4118451;PATO BRAGADO;914814
2018;Parana;4118501;PATO BRANCO;25109905
2018;Parana;4118600;PAULA FREITAS;1896196
2018;Parana;4118709;PAULO FRONTIN;527000
2018;Parana;4118808;PEABIRU;2395974
2018;Parana;4118857;PEROBAL;906500
2018;Parana;4118907;PEROLA;2183000
2018;Parana;4119004;PEROLA D'OESTE;1033000
2018;Parana;4119103;PIEN;2418000
2018;Parana;4119152;PINHAIS;34012995
2018;Parana;4119251;PINHAL DE SAO BENTO;194000
2018;Parana;4119202;PINHALAO;389856
2018;Parana;4119301;PINHAO;5085000
2018;Parana;4119400;PIRAI DO SUL;3758410
2018;Parana;4119509;PIRAQUARA;5353625
2018;Parana;4119608;PITANGA;6934300
2018;Parana;4119707;PLANALTINA DO PARANA;524967
2018;Parana;4119806;PLANALTO;2028739
2018;Parana;4119905;PONTA GROSSA;82059914
2018;Parana;4119954;PONTAL DO PARANA;6828830
2018;Parana;4120002;PORECATU;2117705
2018;Parana;4120101;PORTO AMAZONAS;487000
2018;Parana;4120150;PORTO BARREIRO;227000
2018;Parana;4120200;PORTO RICO;620862
2018;Parana;4120309;PORTO VITORIA;361500
2018;Parana;4120333;PRADO FERREIRA;322654
2018;Parana;4120358;PRANCHITA;1482000
2018;Parana;4120408;PRESIDENTE CASTELO BRANCO;1686500
2018;Parana;4120507;PRIMEIRO DE MAIO;1558390
2018;Parana;4120606;PRUDENTOPOLIS;10103208
2018;Parana;4120655;QUARTO CENTENARIO;920000
2018;Parana;4120705;QUATIGUA;1071810
2018;Parana;4120804;QUATRO BARRAS;8977475
2018;Parana;4120853;QUATRO PONTES;862000
2018;Parana;4120903;QUEDAS DO IGUACU;5990149
2018;Parana;4121000;QUERENCIA DO NORTE;1460284
2018;Parana;4121109;QUINTA DO SOL;457345
2018;Parana;4121208;QUITANDINHA;2309609
2018;Parana;4121257;RAMILANDIA;212000
2018;Parana;4121307;RANCHO ALEGRE;446500
2018;Parana;4121356;RANCHO ALEGRE D'OESTE;164385
2018;Parana;4121406;REALEZA;6219000
2018;Parana;4121505;REBOUCAS;2135350
2018;Parana;4121604;RENASCENCA;1097000
2018;Parana;4121703;RESERVA;3970010
2018;Parana;4121752;RESERVA DO IGUACU;811000
2018;Parana;4121802;RIBEIRAO CLARO;1226818
2018;Parana;4121901;RIBEIRAO DO PINHAL;2061676
2018;Parana;4122008;RIO AZUL;2382695
2018;Parana;4122107;RIO BOM;321000
2018;Parana;4122156;RIO BONITO DO IGUACU;1862000
2018;Parana;4122172;RIO BRANCO DO IVAI;436000
2018;Parana;4122206;RIO BRANCO DO SUL;4513325
2018;Parana;4122305;RIO NEGRO;6720643
2018;Parana;4122404;ROLANDIA;11439185
2018;Parana;4122503;RONCADOR;1657500
2018;Parana;4122602;RONDON;1187999
2018;Parana;4122651;ROSARIO DO IVAI;597000
2018;Parana;4122701;SABAUDIA;1429684
2018;Parana;4122800;SALGADO FILHO;535000
2018;Parana;4122909;SALTO DO ITARARE;345500
2018;Parana;4123006;SALTO DO LONTRA;2178933
2018;Parana;4123105;SANTA AMELIA;336000
2018;Parana;4123204;SANTA CECILIA DO PAVAO;679235
2018;Parana;4123303;SANTA CRUZ DE MONTE CASTELO;1384164
2018;Parana;4123402;SANTA FE;1583873
2018;Parana;4123501;SANTA HELENA;4878468
2018;Parana;4123600;SANTA INES;95000
2018;Parana;4123709;SANTA ISABEL DO IVAI;1593127
2018;Parana;4123808;SANTA IZABEL DO OESTE;1521000
2018;Parana;4123824;SANTA LUCIA;335000
2018;Parana;4123857;SANTA MARIA DO OESTE;1044020
2018;Parana;4123907;SANTA MARIANA;1495580
2018;Parana;4123956;SANTA MONICA;286000
2018;Parana;4124020;SANTA TEREZA DO OESTE;3244000
2018;Parana;4124053;SANTA TEREZINHA DE ITAIPU;4000000
2018;Parana;4124004;SANTANA DO ITARARE;338000
2018;Parana;4124103;SANTO ANTONIO DA PLATINA;9417121
2018;Parana;4124202;SANTO ANTONIO DO CAIUA;267000
2018;Parana;4124301;SANTO ANTONIO DO PARAISO;279000
2018;Parana;4124400;SANTO ANTONIO DO SUDOESTE;3985000
2018;Parana;4124509;SANTO INACIO;918898
2018;Parana;4124608;SAO CARLOS DO IVAI;647000
2018;Parana;4124707;SAO JERONIMO DA SERRA;1443184
2018;Parana;4124806;SAO JOAO;2272475
2018;Parana;4124905;SAO JOAO DO CAIUA;622000
2018;Parana;4125001;SAO JOAO DO IVAI;1759000
2018;Parana;4125100;SAO JOAO DO TRIUNFO;1595000
2018;Parana;4125308;SAO JORGE DO IVAI;1059500
2018;Parana;4125357;SAO JORGE DO PATROCINIO;955000
2018;Parana;4125209;SAO JORGE D'OESTE;1656500
2018;Parana;4125407;SAO JOSE DA BOA VISTA;442000
2018;Parana;4125456;SAO JOSE DAS PALMEIRAS;659000
2018;Parana;4125506;SAO JOSE DOS PINHAIS;89482133
2018;Parana;4125555;SAO MANOEL DO PARANA;186000
2018;Parana;4125605;SAO MATEUS DO SUL;11149280
2018;Parana;4125704;SAO MIGUEL DO IGUACU;7692574
2018;Parana;4125753;SAO PEDRO DO IGUACU;840000
2018;Parana;4125803;SAO PEDRO DO IVAI;1266000
2018;Parana;4125902;SAO PEDRO DO PARANA;750000
2018;Parana;4126009;SAO SEBASTIAO DA AMOREIRA;1251000
2018;Parana;4126108;SAO TOME;488148
2018;Parana;4126207;SAPOPEMA;848000
2018;Parana;4126256;SARANDI;12151058
2018;Parana;4126272;SAUDADE DO IGUACU;946320
2018;Parana;4126306;SENGES;1658000
2018;Parana;4126355;SERRANOPOLIS DO IGUACU;759000
2018;Parana;4126405;SERTANEJA;849502
2018;Parana;4126504;SERTANOPOLIS;2938540
2018;Parana;4126603;SIQUEIRA CAMPOS;4433331
2018;Parana;4126652;SULINA;511615
2018;Parana;4126678;TAMARANA;1604268
2018;Parana;4126702;TAMBOARA;293000
2018;Parana;4126801;TAPEJARA;1734439
2018;Parana;4126900;TAPIRA;1235000
2018;Parana;4127007;TEIXEIRA SOARES;1247000
2018;Parana;4127106;TELEMACO BORBA;14994578
2018;Parana;4127205;TERRA BOA;2088500
2018;Parana;4127304;TERRA RICA;1975297
2018;Parana;4127403;TERRA ROXA;3358488
2018;Parana;4127502;TIBAGI;4659433
2018;Parana;4127601;TIJUCAS DO SUL;5901602
2018;Parana;4127700;TOLEDO;31884082
2018;Parana;4127809;TOMAZINA;1103000
2018;Parana;4127858;TRES BARRAS DO PARANA;1598712
2018;Parana;4127882;TUNAS DO PARANA;856500
2018;Parana;4127908;TUNEIRAS DO OESTE;709000
2018;Parana;4127957;TUPASSI;1298721
2018;Parana;4127965;TURVO;2146430
2018;Parana;4128005;UBIRATA;5461946
2018;Parana;4128104;UMUARAMA;21706295
2018;Parana;4128203;UNIAO DA VITORIA;10446816
2018;Parana;4128302;UNIFLOR;785000
2018;Parana;4128401;URAI;1888373
2018;Parana;4128534;VENTANIA;1524847
2018;Parana;4128559;VERA CRUZ DO OESTE;1656000
2018;Parana;4128609;VERE;1490315
2018;Parana;4128658;VIRMOND;650000
2018;Parana;4128708;VITORINO;2394416
2018;Parana;4128500;WENCESLAU BRAZ;3411500
2018;Parana;4128807;XAMBRE;816000
2018;Rio de Janeiro;3300100;ANGRA DOS REIS;25607536
2018;Rio de Janeiro;3300159;APERIBE;1851496
2018;Rio de Janeiro;3300209;ARARUAMA;21528272
2018;Rio de Janeiro;3300225;AREAL;2346730
2018;Rio de Janeiro;3300233;ARMACAO DOS BUZIOS;10516525
2018;Rio de Janeiro;3300258;ARRAIAL DO CABO;3199000
2018;Rio de Janeiro;3300308;BARRA DO PIRAI;12450354
2018;Rio de Janeiro;3300407;BARRA MANSA;23338965
2018;Rio de Janeiro;3300456;BELFORD ROXO;21342182
2018;Rio de Janeiro;3300506;BOM JARDIM;7436370
2018;Rio de Janeiro;3300605;BOM JESUS DO ITABAPOANA;5089010
2018;Rio de Janeiro;3300704;CABO FRIO;28604009
2018;Rio de Janeiro;3300803;CACHOEIRAS DE MACACU;6419164
2018;Rio de Janeiro;3300902;CAMBUCI;1085000
2018;Rio de Janeiro;3301009;CAMPOS DOS GOYTACAZES;54159275
2018;Rio de Janeiro;3301108;CANTAGALO;2735818
2018;Rio de Janeiro;3300936;CARAPEBUS;858144
2018;Rio de Janeiro;3301157;CARDOSO MOREIRA;2075387
2018;Rio de Janeiro;3301207;CARMO;1214000
2018;Rio de Janeiro;3301306;CASIMIRO DE ABREU;8992273
2018;Rio de Janeiro;3300951;COMENDADOR LEVY GASPARIAN;1091000
2018;Rio de Janeiro;3301405;CONCEICAO DE MACABU;3892318
2018;Rio de Janeiro;3301504;CORDEIRO;3335000
2018;Rio de Janeiro;3301603;DUAS BARRAS;1565871
2018;Rio de Janeiro;3301702;DUQUE DE CAXIAS;70497091
2018;Rio de Janeiro;3301801;ENGENHEIRO PAULO DE FRONTIN;2080700
2018;Rio de Janeiro;3301850;GUAPIMIRIM;6543368
2018;Rio de Janeiro;3301876;IGUABA GRANDE;3395000
2018;Rio de Janeiro;3301900;ITABORAI;29627670
2018;Rio de Janeiro;3302007;ITAGUAI;15803438
2018;Rio de Janeiro;3302056;ITALVA;1265320
2018;Rio de Janeiro;3302106;ITAOCARA;4490813
2018;Rio de Janeiro;3302205;ITAPERUNA;16856294
2018;Rio de Janeiro;3302254;ITATIAIA;4714000
2018;Rio de Janeiro;3302270;JAPERI;3421204
2018;Rio de Janeiro;3302304;LAJE DO MURIAE;425580
2018;Rio de Janeiro;3302403;MACAE;42163312
2018;Rio de Janeiro;3302452;MACUCO;1779213
2018;Rio de Janeiro;3302502;MAGE;15406078
2018;Rio de Janeiro;3302601;MANGARATIBA;8639706
2018;Rio de Janeiro;3302700;MARICA;20132379
2018;Rio de Janeiro;3302809;MENDES;1988385
2018;Rio de Janeiro;3302858;MESQUITA;7004748
2018;Rio de Janeiro;3302908;MIGUEL PEREIRA;3383752
2018;Rio de Janeiro;3303005;MIRACEMA;3288029
2018;Rio de Janeiro;3303104;NATIVIDADE;1804932
2018;Rio de Janeiro;3303203;NILOPOLIS;7777535
2018;Rio de Janeiro;3303302;NITEROI;92505293
2018;Rio de Janeiro;3303401;NOVA FRIBURGO;43604335
2018;Rio de Janeiro;3303500;NOVA IGUACU;73727795
2018;Rio de Janeiro;3303609;PARACAMBI;3071668
2018;Rio de Janeiro;3303708;PARAIBA DO SUL;5940374
2018;Rio de Janeiro;3303807;PARATY;9620786
2018;Rio de Janeiro;3303856;PATY DO ALFERES;5274635
2018;Rio de Janeiro;3303906;PETROPOLIS;57226556
2018;Rio de Janeiro;3303955;PINHEIRAL;2593000
2018;Rio de Janeiro;3304003;PIRAI;4904461
2018;Rio de Janeiro;3304102;PORCIUNCULA;1968000
2018;Rio de Janeiro;3304110;PORTO REAL;3445000
2018;Rio de Janeiro;3304128;QUATIS;1311000
2018;Rio de Janeiro;3304144;QUEIMADOS;7545779
2018;Rio de Janeiro;3304151;QUISSAMA;2742828
2018;Rio de Janeiro;3304201;RESENDE;25828682
2018;Rio de Janeiro;3304300;RIO BONITO;11169046
2018;Rio de Janeiro;3304409;RIO CLARO;4787000
2018;Rio de Janeiro;3304508;RIO DAS FLORES;965000
2018;Rio de Janeiro;3304524;RIO DAS OSTRAS;15018968
2018;Rio de Janeiro;3304557;RIO DE JANEIRO;795792314
2018;Rio de Janeiro;3304607;SANTA MARIA MADALENA;1016883
2018;Rio de Janeiro;3304706;SANTO ANTONIO DE PADUA;8447694
2018;Rio de Janeiro;3304805;SAO FIDELIS;3663568
2018;Rio de Janeiro;3304755;SAO FRANCISCO DE ITABAPOANA;5659496
2018;Rio de Janeiro;3304904;SAO GONCALO;79236685
2018;Rio de Janeiro;3305000;SAO JOAO DA BARRA;4451946
2018;Rio de Janeiro;3305109;SAO JOAO DE MERITI;33811424
2018;Rio de Janeiro;3305133;SAO JOSE DE UBA;1193500
2018;Rio de Janeiro;3305158;SAO JOSE DO VALE DO RIO PRETO;3557818
2018;Rio de Janeiro;3305208;SAO PEDRO DA ALDEIA;18195036
2018;Rio de Janeiro;3305307;SAO SEBASTIAO DO ALTO;938844
2018;Rio de Janeiro;3305406;SAPUCAIA;8066129
2018;Rio de Janeiro;3305505;SAQUAREMA;11945438
2018;Rio de Janeiro;3305554;SEROPEDICA;6776298
2018;Rio de Janeiro;3305604;SILVA JARDIM;2469983
2018;Rio de Janeiro;3305703;SUMIDOURO;1820629
2018;Rio de Janeiro;3305752;TANGUA;8015347
2018;Rio de Janeiro;3305802;TERESOPOLIS;34675500
2018;Rio de Janeiro;3305901;TRAJANO DE MORAES;1373000
2018;Rio de Janeiro;3306008;TRES RIOS;15169784
2018;Rio de Janeiro;3306107;VALENCA;9489210
2018;Rio de Janeiro;3306156;VARRE-SAI;1762404
2018;Rio de Janeiro;3306206;VASSOURAS;5517000
2018;Rio de Janeiro;3306305;VOLTA REDONDA;42084649
2018;Rio Grande do Norte ;2400109;ACARI;2857000
2018;Rio Grande do Norte ;2400208;ACU;10414500
2018;Rio Grande do Norte ;2400307;AFONSO BEZERRA;800000
2018;Rio Grande do Norte ;2400406;AGUA NOVA;6000
2018;Rio Grande do Norte ;2400505;ALEXANDRIA;1509791
2018;Rio Grande do Norte ;2400604;ALMINO AFONSO;591000
2018;Rio Grande do Norte ;2400703;ALTO DO RODRIGUES;2938000
2018;Rio Grande do Norte ;2400802;ANGICOS;2178000
2018;Rio Grande do Norte ;2400901;ANTONIO MARTINS;843000
2018;Rio Grande do Norte ;2401008;APODI;5327500
2018;Rio Grande do Norte ;2401107;AREIA BRANCA;3314000
2018;Rio Grande do Norte ;2401206;AREZ;700000
2018;Rio Grande do Norte ;2401404;BAIA FORMOSA;280000
2018;Rio Grande do Norte ;2401453;BARAUNA;3315000
2018;Rio Grande do Norte ;2401503;BARCELONA;590000
2018;Rio Grande do Norte ;2401602;BENTO FERNANDES;210000
2018;Rio Grande do Norte ;2405306;BOA SAUDE;771000
2018;Rio Grande do Norte ;2401701;BOM JESUS;2673000
2018;Rio Grande do Norte ;2401800;BREJINHO;1895557
2018;Rio Grande do Norte ;2401859;CAICARA DO NORTE;1742932
2018;Rio Grande do Norte ;2402006;CAICO;13725828
2018;Rio Grande do Norte ;2401305;CAMPO GRANDE;1019867
2018;Rio Grande do Norte ;2402105;CAMPO REDONDO;1680508
2018;Rio Grande do Norte ;2402204;CANGUARETAMA;4625639
2018;Rio Grande do Norte ;2402303;CARAUBAS;2741000
2018;Rio Grande do Norte ;2402402;CARNAUBA DOS DANTAS;1393532
2018;Rio Grande do Norte ;2402501;CARNAUBAIS;1435001
2018;Rio Grande do Norte ;2402600;CEARA-MIRIM;12489018
2018;Rio Grande do Norte ;2402709;CERRO CORA;1603000
2018;Rio Grande do Norte ;2402808;CORONEL EZEQUIEL;385000
2018;Rio Grande do Norte ;2402907;CORONEL JOAO PESSOA;317000
2018;Rio Grande do Norte ;2403004;CRUZETA;896000
2018;Rio Grande do Norte ;2403103;CURRAIS NOVOS;6786218
2018;Rio Grande do Norte ;2403202;DOUTOR SEVERIANO;310700
2018;Rio Grande do Norte ;2403301;ENCANTO;806219
2018;Rio Grande do Norte ;2403400;EQUADOR;826000
2018;Rio Grande do Norte ;2403509;ESPIRITO SANTO;1701000
2018;Rio Grande do Norte ;2403608;EXTREMOZ;7693996
2018;Rio Grande do Norte ;2403707;FELIPE GUERRA;956500
2018;Rio Grande do Norte ;2403756;FERNANDO PEDROZA;901000
2018;Rio Grande do Norte ;2403806;FLORANIA;1160000
2018;Rio Grande do Norte ;2403905;FRANCISCO DANTAS;113000
2018;Rio Grande do Norte ;2404002;FRUTUOSO GOMES;599000
2018;Rio Grande do Norte ;2404200;GOIANINHA;5448000
2018;Rio Grande do Norte ;2404309;GOVERNADOR DIX-SEPT ROSADO;1950000
2018;Rio Grande do Norte ;2404408;GROSSOS;1227500
2018;Rio Grande do Norte ;2404507;GUAMARE;2770000
2018;Rio Grande do Norte ;2404705;IPANGUACU;1769000
2018;Rio Grande do Norte ;2404804;IPUEIRA;183000
2018;Rio Grande do Norte ;2404853;ITAJA;416000
2018;Rio Grande do Norte ;2404903;ITAU;2781000
2018;Rio Grande do Norte ;2405009;JACANA;849000
2018;Rio Grande do Norte ;2405108;JANDAIRA;710000
2018;Rio Grande do Norte ;2405207;JANDUIS;460000
2018;Rio Grande do Norte ;2405405;JAPI;389000
2018;Rio Grande do Norte ;2405603;JARDIM DE PIRANHAS;2012007
2018;Rio Grande do Norte ;2405702;JARDIM DO SERIDO;1135500
2018;Rio Grande do Norte ;2405801;JOAO CAMARA;6630543
2018;Rio Grande do Norte ;2405900;JOAO DIAS;103000
2018;Rio Grande do Norte ;2406007;JOSE DA PENHA;762917
2018;Rio Grande do Norte ;2406106;JUCURUTU;2085000
2018;Rio Grande do Norte ;2406205;LAGOA D'ANTA;1418738
2018;Rio Grande do Norte ;2406304;LAGOA DE PEDRAS;796457
2018;Rio Grande do Norte ;2406502;LAGOA NOVA;1834864
2018;Rio Grande do Norte ;2406601;LAGOA SALGADA;1053352
2018;Rio Grande do Norte ;2406700;LAJES;5416749
2018;Rio Grande do Norte ;2406908;LUCRECIA;465599
2018;Rio Grande do Norte ;2407005;LUIS GOMES;857000
2018;Rio Grande do Norte ;2407104;MACAIBA;14013084
2018;Rio Grande do Norte ;2407203;MACAU;3550053
2018;Rio Grande do Norte ;2407302;MARCELINO VIEIRA;1019000
2018;Rio Grande do Norte ;2407401;MARTINS;1030000
2018;Rio Grande do Norte ;2407500;MAXARANGUAPE;990636
2018;Rio Grande do Norte ;2407609;MESSIAS TARGINO;615000
2018;Rio Grande do Norte ;2407708;MONTANHAS;1004500
2018;Rio Grande do Norte ;2407807;MONTE ALEGRE;2023178
2018;Rio Grande do Norte ;2408003;MOSSORO;62170758
2018;Rio Grande do Norte ;2408102;NATAL;190535517
2018;Rio Grande do Norte ;2408201;NISIA FLORESTA;2242500
2018;Rio Grande do Norte ;2408300;NOVA CRUZ;3759844
2018;Rio Grande do Norte ;2408409;OLHO-D'AGUA DO BORGES;386000
2018;Rio Grande do Norte ;2408508;OURO BRANCO;326000
2018;Rio Grande do Norte ;2408607;PARANA;265000
2018;Rio Grande do Norte ;2408706;PARAU;1619000
2018;Rio Grande do Norte ;2408805;PARAZINHO;884479
2018;Rio Grande do Norte ;2408904;PARELHAS;2993000
2018;Rio Grande do Norte ;2403251;PARNAMIRIM;57681779
2018;Rio Grande do Norte ;2409100;PASSA E FICA;2303000
2018;Rio Grande do Norte ;2409209;PASSAGEM;622000
2018;Rio Grande do Norte ;2409308;PATU;2487310
2018;Rio Grande do Norte ;2409407;PAU DOS FERROS;6849166
2018;Rio Grande do Norte ;2409506;PEDRA GRANDE;569636
2018;Rio Grande do Norte ;2409704;PEDRO AVELINO;27000
2018;Rio Grande do Norte ;2409803;PEDRO VELHO;1121500
2018;Rio Grande do Norte ;2409902;PENDENCIAS;990000
2018;Rio Grande do Norte ;2410009;PILOES;150000
2018;Rio Grande do Norte ;2410108;POCO BRANCO;478000
2018;Rio Grande do Norte ;2410207;PORTALEGRE;798000
2018;Rio Grande do Norte ;2410256;PORTO DO MANGUE;500000
2018;Rio Grande do Norte ;2410405;PUREZA;435000
2018;Rio Grande do Norte ;2410504;RAFAEL FERNANDES;2205508
2018;Rio Grande do Norte ;2410603;RAFAEL GODEIRO;673000
2018;Rio Grande do Norte ;2410702;RIACHO DA CRUZ;340000
2018;Rio Grande do Norte ;2410900;RIACHUELO;1900000
2018;Rio Grande do Norte ;2408953;RIO DO FOGO;699228
2018;Rio Grande do Norte ;2411007;RODOLFO FERNANDES;541000
2018;Rio Grande do Norte ;2411205;SANTA CRUZ;7669249
2018;Rio Grande do Norte ;2409332;SANTA MARIA;2656000
2018;Rio Grande do Norte ;2411403;SANTANA DO MATOS;1085000
2018;Rio Grande do Norte ;2411429;SANTANA DO SERIDO;182000
2018;Rio Grande do Norte ;2411502;SANTO ANTONIO;3409289
2018;Rio Grande do Norte ;2411601;SAO BENTO DO NORTE;849636
2018;Rio Grande do Norte ;2411809;SAO FERNANDO;210000
2018;Rio Grande do Norte ;2411908;SAO FRANCISCO DO OESTE;401000
2018;Rio Grande do Norte ;2412005;SAO GONCALO DO AMARANTE;15224912
2018;Rio Grande do Norte ;2412104;SAO JOAO DO SABUGI;590000
2018;Rio Grande do Norte ;2412203;SAO JOSE DE MIPIBU;13187688
2018;Rio Grande do Norte ;2412302;SAO JOSE DO CAMPESTRE;1086350
2018;Rio Grande do Norte ;2412401;SAO JOSE DO SERIDO;670500
2018;Rio Grande do Norte ;2412500;SAO MIGUEL;2953000
2018;Rio Grande do Norte ;2412559;SAO MIGUEL DO GOSTOSO;2062296
2018;Rio Grande do Norte ;2412609;SAO PAULO DO POTENGI;2545000
2018;Rio Grande do Norte ;2412708;SAO PEDRO;1175000
2018;Rio Grande do Norte ;2412807;SAO RAFAEL;747324
2018;Rio Grande do Norte ;2412906;SAO TOME;1219287
2018;Rio Grande do Norte ;2413003;SAO VICENTE;491277
2018;Rio Grande do Norte ;2413102;SENADOR ELOI DE SOUZA;755000
2018;Rio Grande do Norte ;2410306;SERRA CAIADA;1163000
2018;Rio Grande do Norte ;2413300;SERRA DE SAO BENTO;753740
2018;Rio Grande do Norte ;2413359;SERRA DO MEL;1526500
2018;Rio Grande do Norte ;2413409;SERRA NEGRA DO NORTE;763000
2018;Rio Grande do Norte ;2413508;SERRINHA;196000
2018;Rio Grande do Norte ;2413557;SERRINHA DOS PINTOS;445000
2018;Rio Grande do Norte ;2413607;SEVERIANO MELO;571000
2018;Rio Grande do Norte ;2413706;SITIO NOVO;410000
2018;Rio Grande do Norte ;2413805;TABOLEIRO GRANDE;163000
2018;Rio Grande do Norte ;2413904;TAIPU;1289000
2018;Rio Grande do Norte ;2414001;TANGARA;5453221
2018;Rio Grande do Norte ;2414100;TENENTE ANANIAS;1237000
2018;Rio Grande do Norte ;2414159;TENENTE LAURENTINO CRUZ;935000
2018;Rio Grande do Norte ;2411056;TIBAU;1122749
2018;Rio Grande do Norte ;2414209;TIBAU DO SUL;1785000
2018;Rio Grande do Norte ;2414407;TOUROS;3358000
2018;Rio Grande do Norte ;2414456;TRIUNFO POTIGUAR;277000
2018;Rio Grande do Norte ;2414506;UMARIZAL;1841948
2018;Rio Grande do Norte ;2414605;UPANEMA;1809000
2018;Rio Grande do Norte ;2414704;VARZEA;395950
2018;Rio Grande do Norte ;2414753;VENHA-VER;489000
2018;Rio Grande do Norte ;2414803;VERA CRUZ;1070000
2018;Rio Grande do Norte ;2414902;VICOSA;51000
2018;Rio Grande do Norte ;2415008;VILA FLOR;370000
2018;Rondonia;1100015;ALTA FLORESTA D'OESTE;4337087
2018;Rondonia;1100379;ALTO ALEGRE DOS PARECIS;1388500
2018;Rondonia;1100403;ALTO PARAISO;2979484
2018;Rondonia;1100346;ALVORADA D'OESTE;2795458
2018;Rondonia;1100023;ARIQUEMES;31625624
2018;Rondonia;1100452;BURITIS;7509804
2018;Rondonia;1100031;CABIXI;984000
2018;Rondonia;1100601;CACAULANDIA;668651
2018;Rondonia;1100049;CACOAL;23347724
2018;Rondonia;1100700;CAMPO NOVO DE RONDONIA;1592675
2018;Rondonia;1100809;CANDEIAS DO JAMARI;6708550
2018;Rondonia;1100908;CASTANHEIRAS;1451433
2018;Rondonia;1100056;CEREJEIRAS;4561861
2018;Rondonia;1100924;CHUPINGUAIA;1787331
2018;Rondonia;1100064;COLORADO DO OESTE;4369452
2018;Rondonia;1100072;CORUMBIARA;1298917
2018;Rondonia;1100080;COSTA MARQUES;2005000
2018;Rondonia;1100940;CUJUBIM;3407508
2018;Rondonia;1100098;ESPIGAO DO OESTE;4958650
2018;Rondonia;1101005;GOVERNADOR JORGE TEIXEIRA;1334910
2018;Rondonia;1100106;GUAJARA-MIRIM;3908000
2018;Rondonia;1101104;ITAPUA DO OESTE;1743982
2018;Rondonia;1100114;JARU;12415513
2018;Rondonia;1100122;JI-PARANA;32898605
2018;Rondonia;1100130;MACHADINHO D'OESTE;5995259
2018;Rondonia;1101203;MINISTRO ANDREAZZA;1381371
2018;Rondonia;1101302;MIRANTE DA SERRA;2014773
2018;Rondonia;1101401;MONTE NEGRO;2138000
2018;Rondonia;1100148;NOVA BRASILANDIA D'OESTE;2683000
2018;Rondonia;1100338;NOVA MAMORE;7688804
2018;Rondonia;1101435;NOVA UNIAO;982706
2018;Rondonia;1100502;NOVO HORIZONTE DO OESTE;2315000
2018;Rondonia;1100155;OURO PRETO DO OESTE;13107032
2018;Rondonia;1101450;PARECIS;727000
2018;Rondonia;1100189;PIMENTA BUENO;10714513
2018;Rondonia;1101468;PIMENTEIRAS DO OESTE;213365
2018;Rondonia;1100205;PORTO VELHO;149825582
2018;Rondonia;1100254;PRESIDENTE MEDICI;5967731
2018;Rondonia;1101476;PRIMAVERA DE RONDONIA;217766
2018;Rondonia;1100262;RIO CRESPO;397000
2018;Rondonia;1100288;ROLIM DE MOURA;15268025
2018;Rondonia;1100296;SANTA LUZIA D'OESTE;1768460
2018;Rondonia;1101484;SAO FELIPE D'OESTE;849000
2018;Rondonia;1101492;SAO FRANCISCO DO GUAPORE;3709268
2018;Rondonia;1100320;SAO MIGUEL DO GUAPORE;5980005
2018;Rondonia;1101500;SERINGUEIRAS;2205048
2018;Rondonia;1101559;TEIXEIROPOLIS;992000
2018;Rondonia;1101609;THEOBROMA;1051640
2018;Rondonia;1101708;URUPA;2132893
2018;Rondonia;1101757;VALE DO ANARI;1295528
2018;Rondonia;1101807;VALE DO PARAISO;504861
2018;Rondonia;1100304;VILHENA;25565223
2018;Roraima ;1400050;ALTO ALEGRE;1203000
